66.5820772063515,0,-0.6,-1.1,0,0
66.5820772063515,0,-0.6,-1.1,0,0
66.8634912498758,0,-0.7,-1,0,0
66.8634912498758,0,-0.7,-1,0,0
66.8634912498758,0,-0.7,-1,0,0
66.8394259183237,0.1,-0.5,-0.8,0,0
66.8394259183237,0.1,-0.5,-0.8,0,0
66.9489191582425,0.1,-0.4,-0.7,0,0
66.9489191582425,0.1,-0.4,-0.7,0,0
66.8665636024987,0.1,-0.4,-0.7,0,0
66.8665636024987,0.1,-0.4,-0.7,0,0
67.2672655176113,0.1,-0.9,-0.8,0,0
67.2672655176113,0.1,-0.9,-0.8,0,0
66.6023892386505,0.1,-0.6,-1.3,0,0
66.6023892386505,0.1,-0.6,-1.3,0,0
66.7439665750706,0.1,-0.5,-1,0,0
66.7439665750706,0.1,-0.5,-1,0,0
66.7173771010687,0.1,-0.5,-1,0,0
66.7173771010687,0.1,-0.5,-1,0,0
66.8298102666574,0.1,-0.5,-1.2,0,0
66.8298102666574,0.1,-0.5,-1.2,0,0
67.1607277895102,0.1,-0.6,-1.6,0,0
67.1607277895102,0.1,-0.6,-1.6,0,0
70.1330878909386,0.3,-2.2,-7.2,0,0
70.1330878909386,0.3,-2.2,-7.2,0,0
72.3409997920135,0.3,-3.8,-11,0,0
72.3409997920135,0.3,-3.8,-11,0,0
72.3409997920135,0.3,-3.8,-11,0,0
72.3998013423805,0.3,-3.8,-11.1,0,0
72.3998013423805,0.3,-3.8,-11.1,0,0
72.5860881989551,0.3,-5,-12.2,-2,-5.3
72.5860881989551,0.3,-5,-12.2,-2.2,-5.9
72.5860881989551,0.3,-5,-12.2,-2.4,-6.4
70.9866069384347,0.3,-3.3,-9.4,-2.5,-6.8
67.5463052517737,0.1,-0.8,-3.6,-2.5,-6.7
67.5463052517737,0.1,-0.8,-3.6,-2.4,-6.6
67.5463052517737,0.1,-0.8,-3.6,-2.3,-6.6
65.289032459323,0.1,0.3,-0.4,-2.2,-6.3
65.289032459323,0.1,0.3,-0.4,-2.1,-6
65.8206976352867,0.1,-0.5,-0.6,-2,-5.7
65.8206976352867,0.1,-0.5,-0.6,-1.9,-5.5
66.6757194833858,0.1,-1.1,-1.2,-1.9,-5.2
66.6757194833858,0.1,-1.1,-1.2,-1.8,-5
66.4113206558168,0,-0.6,0.2,-1.8,-4.7
66.5015689725163,0,-0.9,0.1,-1.7,-4.4
66.5015689725163,0,-0.9,0.1,-1.7,-4.1
66.5015689725163,0,-0.9,0.1,-1.6,-3.8
66.4368717839209,0,-1,0,-1.5,-3.5
66.4368717839209,0,-1,0,-1.5,-3.2
66.4368717839209,0,-1,0,-1.4,-2.9
63.284191506739,-0.1,1.2,3.8,-1.2,-2.3
63.284191506739,-0.1,1.2,3.8,-1.1,-1.8
63.2490865055625,-0.1,1.2,3.6,-0.9,-1.3
64.1577921721942,-0.1,1,2.6,-0.7,-0.9
64.1577921721942,-0.1,1,2.6,-0.5,-0.5
64.1577921721942,-0.1,1,2.6,-0.4,-0.1
65.5605699173449,0,0.4,0,-0.3,0.1
65.5605699173449,0,0.4,0,-0.2,0.2
70.1969686414751,0.2,-2.8,-9.1,-0.3,-0.2
70.1969686414751,0.2,-2.8,-9.1,-0.4,-0.7
69.685491042979,0.2,-2.6,-8.3,-0.5,-1.1
69.685491042979,0.2,-2.6,-8.3,-0.6,-1.5
69.685491042979,0.2,-2.6,-8.3,-0.7,-1.9
69.5443994170302,0.2,-2.6,-7.9,-0.9,-2.3
69.5443994170302,0.2,-2.6,-7.9,-1,-2.7
69.5861260794941,0.2,-2.2,-7.6,-1.1,-3.1
69.5861260794941,0.2,-2.2,-7.6,-1.2,-3.5
69.3887898327194,0.2,-1.7,-7,-1.2,-3.8
69.3887898327194,0.2,-1.7,-7,-1.3,-4.1
69.3887898327194,0.2,-1.7,-7,-1.3,-4.4
69.097404646668,0.1,-1,-5.9,-1.3,-4.6
69.097404646668,0.1,-1,-5.9,-1.3,-4.8
68.6201186569201,0.1,-0.1,-4.4,-1.3,-4.9
68.6201186569201,0.1,-0.1,-4.4,-1.2,-5
68.3827762853689,0.1,0,-3.5,-1.2,-5
68.3827762853689,0.1,0,-3.5,-1.1,-5
68.1467864850189,0.1,0.2,-2.7,-1,-5
68.1467864850189,0.1,0.2,-2.7,-1,-4.9
68.2412403568844,0.1,0.3,-2.7,-0.9,-4.9
68.2412403568844,0.1,0.3,-2.7,-0.8,-4.8
68.4078614482538,0.2,0.1,-2.9,-0.8,-4.7
68.4078614482538,0.2,0.1,-2.9,-0.7,-4.7
68.3700187248182,0.2,-0.1,-3,-0.7,-4.6
68.3700187248182,0.2,-0.1,-3,-0.6,-4.5
68.2804761246053,0.1,0,-3,-0.6,-4.4
68.2804761246053,0.1,0,-3,-0.5,-4.3
68.3496485111821,0.1,0,-3,-0.4,-4.1
68.2889619965204,0.1,-0.2,-3.2,-0.4,-4
68.2889619965204,0.1,-0.2,-3.2,-0.3,-3.9
68.4390812803998,0.2,0,-2.9,-0.3,-3.7
68.4390812803998,0.2,0,-2.9,-0.2,-3.6
68.3447278205866,0.1,0,-3,-0.2,-3.5
68.3447278205866,0.1,0,-3,-0.1,-3.4
67.3306029545462,0.1,0.5,-1.7,-0.1,-3.2
67.3306029545462,0.1,0.5,-1.7,0,-3.1
67.3091637757976,0.1,0.6,-1.2,0,-2.9
67.3091637757976,0.1,0.6,-1.2,0.1,-2.8
67.3091637757976,0.1,0.6,-1.2,0.1,-2.6
67.1561402573921,0.1,0.6,-1.6,0.2,-2.5
67.1561402573921,0.1,0.6,-1.6,0.2,-2.4
67.0995138520166,0.1,0.6,-1.5,0.3,-2.3
67.0995138520166,0.1,0.6,-1.5,0.3,-2.2
67.2754654072165,0.1,0.6,-1.5,0.3,-2.2
67.2754654072165,0.1,0.6,-1.5,0.3,-2.1
66.9345287187294,0.1,0.5,-1.4,0.4,-2
66.9345287187294,0.1,0.5,-1.4,0.4,-2
66.9117648843955,0.1,0.5,-1.4,0.4,-1.9
66.9117648843955,0.1,0.5,-1.4,0.4,-1.8
66.9248548941332,0.1,0.4,-1.4,0.4,-1.8
66.9248548941332,0.1,0.4,-1.4,0.4,-1.7
67.1137725080648,0.1,0.6,-1.5,0.4,-1.7
67.1137725080648,0.1,0.6,-1.5,0.5,-1.7
67.0793699588451,0.1,0.6,-1.4,0.5,-1.6
67.0793699588451,0.1,0.6,-1.4,0.5,-1.6
67.1777235280269,0.1,0.6,-1.6,0.5,-1.6
67.1777235280269,0.1,0.6,-1.6,0.5,-1.6
67.0636769596793,0.1,0.5,-1.4,0.5,-1.5
67.0636769596793,0.1,0.5,-1.4,0.5,-1.5
67.0636769596793,0.1,0.5,-1.4,0.5,-1.5
67.0463148830877,0.1,0.5,-1.3,0.5,-1.5
67.0463148830877,0.1,0.5,-1.3,0.5,-1.4
66.9692805245955,0.1,0.4,-1.4,0.5,-1.4
66.9692805245955,0.1,0.4,-1.4,0.5,-1.4
66.9692805245955,0.1,0.4,-1.4,0.5,-1.4
67.0781540616053,0.1,0.5,-1.4,0.5,-1.4
67.0781540616053,0.1,0.5,-1.4,0.5,-1.4
67.0080216784247,0.1,0.5,-1.3,0.5,-1.4
67.0080216784247,0.1,0.5,-1.3,0.5,-1.4
67.0723953686271,0.1,0.4,-1.4,0.5,-1.4
67.2247939531843,0.1,0.6,-1.6,0.5,-1.4
67.2247939531843,0.1,0.6,-1.6,0.5,-1.4
67.0311452724674,0.1,0.5,-1.4,0.5,-1.4
67.0311452724674,0.1,0.5,-1.4,0.5,-1.4
67.0994406535138,0.1,0.6,-1.4,0.5,-1.4
67.0994406535138,0.1,0.6,-1.4,0.5,-1.4
67.0994406535138,0.1,0.6,-1.4,0.5,-1.4
67.5381208521608,0.1,0.3,-1.9,0.5,-1.4
67.5381208521608,0.1,0.3,-1.9,0.5,-1.5
67.3937252520155,0.1,0.3,-1.9,0.5,-1.5
67.3937252520155,0.1,0.3,-1.9,0.5,-1.5
67.3595711219383,0.1,0.4,-1.8,0.5,-1.6
67.3595711219383,0.1,0.4,-1.8,0.5,-1.6
67.3260569919536,0.1,0.3,-1.7,0.4,-1.6
67.3260569919536,0.1,0.3,-1.7,0.4,-1.6
67.3316728935189,0.1,0.3,-1.7,0.4,-1.6
67.3316728935189,0.1,0.3,-1.7,0.4,-1.6
67.2117459923185,0.1,0.3,-1.8,0.4,-1.6
67.2117459923185,0.1,0.3,-1.8,0.4,-1.7
67.2117459923185,0.1,0.3,-1.8,0.4,-1.7
67.1142901268533,0.1,0.2,-1.8,0.4,-1.7
67.1142901268533,0.1,0.2,-1.8,0.4,-1.7
68.3723210314729,0.1,-0.3,-3.1,0.3,-1.8
68.3723210314729,0.1,-0.3,-3.1,0.3,-1.9
70.3538783479924,0.3,-1.5,-6,0.1,-2.2
70.3538783479924,0.3,-1.5,-6,0,-2.4
71.3279744787335,0.4,-1.5,-7.9,-0.1,-2.8
71.3279744787335,0.4,-1.5,-7.9,-0.2,-3.2
71.0943793845853,0.3,-2.1,-8.6,-0.3,-3.6
71.0943793845853,0.3,-2.1,-8.6,-0.5,-3.9
70.5680311744455,0.3,-2.3,-8.3,-0.6,-4.3
70.5680311744455,0.3,-2.3,-8.3,-0.7,-4.6
69.6694219475158,0.2,-2.2,-7.6,-0.9,-4.9
69.6694219475158,0.2,-2.2,-7.6,-1,-5.2
69.0857715554836,0.1,-1.9,-6.9,-1.1,-5.4
69.0857715554836,0.1,-1.9,-6.9,-1.2,-5.5
69.0857715554836,0.1,-1.9,-6.9,-1.3,-5.7
68.5590015757449,0.1,-1.4,-5.7,-1.3,-5.8
68.5590015757449,0.1,-1.4,-5.7,-1.3,-5.9
68.3807884375134,0.1,-0.8,-4.5,-1.3,-5.9
68.3807884375134,0.1,-0.8,-4.5,-1.3,-5.9
68.5370445319214,0.1,-1,-5.1,-1.3,-5.9
68.5370445319214,0.1,-1,-5.1,-1.3,-5.9
68.4463431723837,0.1,-0.7,-4.2,-1.3,-5.8
68.4463431723837,0.1,-0.7,-4.2,-1.3,-5.8
68.2369468788507,0.1,-0.7,-4.1,-1.3,-5.7
68.3237350986891,0.1,-0.6,-4.1,-1.3,-5.6
68.3237350986891,0.1,-0.6,-4.1,-1.2,-5.6
68.3237350986891,0.1,-0.6,-4.1,-1.2,-5.5
68.3284367546203,0.1,-0.6,-4,-1.1,-5.4
68.3284367546203,0.1,-0.6,-4,-1.1,-5.3
68.3536412195519,0.1,-0.6,-4.1,-1.1,-5.2
68.3536412195519,0.1,-0.6,-4.1,-1,-5.1
68.2882216148934,0.1,-0.8,-4.2,-1,-5
68.2882216148934,0.1,-0.8,-4.2,-1,-4.9
68.132910940934,0.1,-0.9,-3.9,-0.9,-4.8
68.132910940934,0.1,-0.9,-3.9,-0.9,-4.7
68.132910940934,0.1,-0.9,-3.9,-0.9,-4.5
68.0703171214241,0.1,-0.9,-4,-0.9,-4.5
68.0703171214241,0.1,-0.9,-4,-0.9,-4.4
68.1753655303609,0.1,-0.9,-4,-0.9,-4.3
68.1753655303609,0.1,-0.9,-4,-0.8,-4.2
68.1848238410876,0.1,-1,-4.1,-0.8,-4.2
68.1848238410876,0.1,-1,-4.1,-0.8,-4.2
68.1382797590134,0.1,-0.9,-4.1,-0.8,-4.1
68.1382797590134,0.1,-0.9,-4.1,-0.8,-4.1
68.1185983939751,0.1,-1,-4.1,-0.8,-4.1
68.1185983939751,0.1,-1,-4.1,-0.9,-4.1
68.1735124908916,0.1,-0.9,-4,-0.9,-4.1
68.1735124908916,0.1,-0.9,-4,-0.9,-4.1
68.1521693575479,0.1,-1,-4.2,-0.9,-4.1
68.1521693575479,0.1,-1,-4.2,-0.9,-4.1
68.0753597985923,0.1,-1.2,-4.6,-0.9,-4.1
68.0753597985923,0.1,-1.2,-4.6,-0.9,-4.1
65.3299012109695,0.1,0.1,-2.2,-0.9,-4
65.0006627627128,-0.1,0.5,-0.3,-0.8,-3.8
65.0006627627128,-0.1,0.5,-0.3,-0.7,-3.5
65.6828376770648,0.1,0.1,-2.2,-0.7,-3.4
65.6828376770648,0.1,0.1,-2.2,-0.6,-3.3
63.7936916355864,0,1.9,4.7,-0.4,-2.8
63.7936916355864,0,1.9,4.7,-0.3,-2.3
62.3799248034409,-0.2,3.3,7,0,-1.6
62.3799248034409,-0.2,3.3,7,0.2,-1
62.277407951598,-0.2,2.8,5.7,0.4,-0.5
62.277407951598,-0.2,2.8,5.7,0.6,0
67.1218359343856,0.1,-0.7,-1.2,0.6,0
67.1218359343856,0.1,-0.7,-1.2,0.5,0.1
67.3361650570531,0.1,-0.9,-1.4,0.5,0.1
67.3361650570531,0.1,-0.9,-1.4,0.4,0.1
67.4810288931882,0.1,-0.9,-2.3,0.4,0
67.4810288931882,0.1,-0.9,-2.3,0.3,-0.1
67.8351096335123,0.1,-0.9,-2.9,0.2,-0.2
67.8351096335123,0.1,-0.9,-2.9,0.2,-0.3
68.411404969472,0.1,-1.2,-4.3,0.1,-0.5
68.411404969472,0.1,-1.2,-4.3,0,-0.7
68.9569743945904,0.2,-1.5,-5.3,-0.1,-0.9
68.9569743945904,0.2,-1.5,-5.3,-0.2,-1.2
70.0171844873133,0.2,-2.1,-7.3,-0.3,-1.6
70.0171844873133,0.2,-2.1,-7.3,-0.4,-2
70.4737197450391,0.3,-2.5,-8.2,-0.6,-2.4
70.4737197450391,0.3,-2.5,-8.2,-0.7,-2.9
70.8032556611171,0.3,-2.9,-8.8,-0.9,-3.3
70.8032556611171,0.3,-2.9,-8.8,-1.1,-3.8
71.9236868557035,0.3,-4.1,-10.9,-1.3,-4.3
71.9236868557035,0.3,-4.1,-10.9,-1.5,-4.9
71.9236868557035,0.3,-4.1,-10.9,-1.8,-5.4
73.6447842535779,0.4,-5.5,-13.9,-2.1,-6.1
73.6447842535779,0.4,-5.5,-13.9,-2.4,-6.8
74.1882155668202,0.5,-5.8,-14.7,-2.7,-7.5
74.1882155668202,0.5,-5.8,-14.7,-2.9,-8.2
74.1882155668202,0.5,-5.8,-14.7,-3.2,-8.9
72.8550915717039,0.5,-2.9,-10.6,-3.3,-9.2
72.8550915717039,0.5,-2.9,-10.6,-3.3,-9.5
72.6461343438488,0.5,-3.1,-10.5,-3.4,-9.7
72.6461343438488,0.5,-3.1,-10.5,-3.4,-10
72.6331265163593,0.5,-2.8,-10.3,-3.4,-10.1
72.6331265163593,0.5,-2.8,-10.3,-3.4,-10.3
72.6574531269309,0.5,-2.8,-10.2,-3.4,-10.4
72.6574531269309,0.5,-2.8,-10.2,-3.4,-10.5
72.9294361822877,0.5,-3.2,-10.9,-3.5,-10.6
72.9294361822877,0.5,-3.2,-10.9,-3.5,-10.7
72.9294361822877,0.5,-3.2,-10.9,-3.5,-10.8
73.4544051273249,0.5,-4.1,-12.6,-3.5,-11
73.4544051273249,0.5,-4.1,-12.6,-3.6,-11.2
73.6830941390826,0.5,-4.3,-13.1,-3.7,-11.4
73.6830941390826,0.5,-4.3,-13.1,-3.7,-11.5
73.7461375202919,0.5,-4.7,-13.7,-3.8,-11.7
73.7461375202919,0.5,-4.7,-13.7,-3.8,-11.9
73.610499711398,0.5,-4.6,-13.4,-3.9,-12
73.610499711398,0.5,-4.6,-13.4,-4,-12.1
69.6084323801676,0.2,-2.1,-6.6,-3.8,-11.8
69.6084323801676,0.2,-2.1,-6.6,-3.7,-11.5
69.0431586474811,0.2,-1.5,-4.8,-3.6,-11
69.0431586474811,0.2,-1.5,-4.8,-3.4,-10.6
69.3523946663144,0.2,-1.8,-5.5,-3.3,-10.2
69.3523946663144,0.2,-1.8,-5.5,-3.2,-9.9
69.1012942330525,0.2,-1.5,-4.8,-3,-9.5
69.1012942330525,0.2,-1.5,-4.8,-2.9,-9.1
69.192093735004,0.1,-1.7,-4.8,-2.8,-8.8
69.192093735004,0.1,-1.7,-4.8,-2.7,-8.4
69.192093735004,0.1,-1.7,-4.8,-2.6,-8.1
68.2150774896447,0.1,-0.9,-3.4,-2.5,-7.7
68.2150774896447,0.1,-0.9,-3.4,-2.4,-7.4
66.9712934533205,0.1,-0.2,-1.1,-2.2,-6.9
66.9712934533205,0.1,-0.2,-1.1,-2,-6.4
67.9572646987083,0.1,-1.3,-2.6,-2,-6
67.9572646987083,0.1,-1.3,-2.6,-1.9,-5.7
